"","Matricula","NC","C"
"1","11-001-0089","0","1"
"2","11-011-0378","0","1"
"3","12-011-0352","1","0"
"4","14-011-0275","0","1"
"5","14-011-0622","0","1"
"6","15-011-0465","0","1"
"7","15-011-1286","0","1"
"8","16-001-0046","1","0"
"9","16-011-0189","0","1"
"10","16-011-0526","0","1"
"11","16-011-0795","1","0"
"12","17-011-0220","1","0"
"13","17-011-0303","0","1"
"14","18-011-0767","0","1"
