"","Matricula","NC","C"
"1","09-011-0627","1","1"
"2","10-011-0301","4","1"
"3","10-011-0570","0","1"
"4","11-001-0215","1","1"
"5","11-002-0099","0","1"
"6","12-002-0025","0","1"
"7","15-011-0334","1","0"
