"","Matricula","NC","C"
"1","02-001-0209","0","1"
"2","10-003-1164","0","1"
"3","13-011-0857","1","0"
"4","14-002-0186","1","0"
"5","14-011-0313","1","0"
"6","14-011-0398","0","1"
"7","14-011-0537","0","1"
"8","14-011-1142","1","0"
